,user,new_movie,predicted_rating,movie_title
1263,321.0,59721,5.0,The Grand
1264,321.0,113275,5.0,The Hundred-Foot Journey
1265,321.0,4578,5.0,Chances Are
1266,321.0,60857,5.0,The Tracey Fragments
1267,322.0,7817,5.0,Zardoz
1268,322.0,6342,5.0,The Trip
1269,322.0,110873,5.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared
1270,322.0,5981,5.0,The Day of the Triffids
1271,323.0,5917,5.0,Zoot Suit
1272,323.0,5278,5.0,Fraternity Vacation
1273,323.0,57792,5.0,Caramel
1274,323.0,61465,5.0,Bangkok Dangerous
1275,324.0,2758,4.083333333333333,Plenty
1276,324.0,264,4.0,L'Enfer
1277,324.0,4180,4.0,Reform School Girls
1278,324.0,137595,4.0,Magic Mike XXL
1279,325.0,285,4.5,Beyond Bedlam
1280,325.0,7002,4.5,Mindwalk
1281,325.0,66659,4.5,Madea Goes to Jail
1282,325.0,3207,4.5,The Snows of Kilimanjaro
1283,326.0,5834,5.0,Fingers
1284,326.0,82608,5.0,Zerophillia
1285,326.0,8629,5.0,The Book of Life
1286,326.0,89870,5.0,Clapham Junction
1287,327.0,7820,5.0,The Virgin Spring
1288,327.0,3829,5.0,Mad About Mambo
1289,327.0,52528,5.0,Tristana
1290,327.0,4796,5.0,The Grass Is Greener
1291,328.0,72612,4.5,The Fly
1292,328.0,3906,4.25,Under Suspicion
1293,328.0,26160,4.25,Asterix the Gaul
1294,328.0,44197,4.25,Find Me Guilty
1295,329.0,54734,5.0,Sydney White
1296,329.0,77798,5.0,A Nightmare on Elm Street
1297,329.0,127124,5.0,I'll See You in My Dreams
1298,329.0,74624,5.0,Agora
1299,330.0,8982,5.0,I Am David
1300,330.0,4539,5.0,Salsa
1301,330.0,27186,5.0,Kirikou and the Sorceress
1302,330.0,1133,5.0,Kristin Lavransdatter
1303,331.0,9001,5.0,The Wackiest Ship in the Army
1304,331.0,6624,5.0,Agent Cody Banks
1305,331.0,27178,5.0,In July
1306,331.0,88345,5.0,Mike's New Car
1307,332.0,156025,5.0,Ice Age: The Great Egg-Scapade
1308,332.0,40870,5.0,CRAZY
1309,332.0,45172,5.0,23
1310,332.0,59273,5.0,Delirious
1311,333.0,8915,5.0,Stage Beauty
1312,333.0,4945,5.0,The Enforcer
1313,333.0,4466,5.0,Above the Law
1314,333.0,5910,5.0,Bolero: Dance of Life
1315,334.0,2062,5.000000000000001,The Governess
1316,334.0,4026,5.0,Nowhere to Hide
1317,334.0,4181,5.0,Tapeheads
1318,334.0,4559,5.0,Vice Versa
1319,335.0,5352,5.0,The Big Sleep
1320,335.0,3303,5.0,Black Tar Heroin: The Dark End of the Street
1321,335.0,103980,5.0,Blue Jasmine
1322,335.0,7936,5.0,Shame
1323,336.0,74727,5.000000000000001,Gentlemen of Fortune
1324,336.0,162672,5.0,Mohenjo Daro
1325,336.0,89753,5.0,Tinker Tailor Soldier Spy
1326,336.0,7349,5.0,Broken Wings
1328,337.0,638,5.0,Jack & Sarah
1329,337.0,60128,5.0,Young People Fucking
1330,337.0,3945,5.0,Digimon: The Movie
1331,338.0,439,5.0,Dangerous Game
1332,338.0,4527,5.0,A Night in the Life of Jimmy Reardon
1333,338.0,4578,5.0,Chances Are
1334,338.0,2776,5.0,Marcello Mastroianni: I Remember
1335,339.0,2438,5.0,Outside Ozona
1336,339.0,25763,5.0,Pandora's Box
1337,339.0,4493,5.0,Critters 2
1338,339.0,26265,5.0,Dr. Phibes Rises Again
1339,340.0,2062,5.000000000000001,The Governess
1340,340.0,4578,5.0,Chances Are
1341,340.0,5866,5.0,They All Laughed
1342,340.0,5969,5.0,My Girl 2
1343,341.0,155611,5.0,Life Is Sacred
1344,341.0,98913,5.0,Violeta Went to Heaven
1345,341.0,81819,5.0,Biutiful
1346,341.0,82242,5.0,Rare Exports: A Christmas Tale
1347,342.0,5324,5.0,Life or Something Like It
1348,342.0,138204,5.0,7 Days in Hell
1349,342.0,109249,5.0,The Journey
1350,342.0,53974,5.0,License to Wed
1351,343.0,52694,5.000000000000001,Mr. Bean's Holiday
1352,343.0,77414,5.0,The Last Song
1353,343.0,5985,5.0,Asoka
1354,343.0,6154,5.0,Deliver Us from Eva
1355,344.0,162672,5.0,Mohenjo Daro
1356,344.0,4000,5.0,The Bounty
1357,344.0,4284,5.0,The King and I
1358,344.0,162542,5.0,Rustom
1359,345.0,55417,5.0,Irina Palm
1360,345.0,70344,4.833333333333333,Cold Souls
1361,345.0,58107,4.8,Step Up 2: The Streets
1362,345.0,6883,4.75,Sylvia
1363,346.0,4000,5.0,The Bounty
1364,346.0,1636,4.9,Stag
1365,346.0,5969,4.833333333333333,My Girl 2
1366,346.0,5834,4.833333333333333,Fingers
1367,347.0,5910,4.5,Bolero: Dance of Life
1368,347.0,4945,4.5,The Enforcer
1369,347.0,128846,4.5,Robin Williams: An Evening with Robin Williams
1370,347.0,26695,4.5,The Krays
1371,348.0,162672,5.0,Mohenjo Daro
1372,348.0,72612,5.0,The Fly
1373,348.0,6116,5.0,The Pirate Movie
1374,348.0,2486,5.0,The 24 Hour Woman
1375,349.0,88932,5.0,Final Destination 5
1376,349.0,143859,5.0,"Hail, Caesar!"
1377,349.0,110873,5.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared
1378,349.0,109742,5.0,Cheap Thrills
1379,350.0,71876,5.0,Amelia
1380,350.0,59834,5.0,100 Rifles
1381,350.0,45969,5.0,Career Opportunities
1382,350.0,70121,5.0,'Neath the Arizona Skies
1383,351.0,4928,5.000000000000001,That Obscure Object of Desire
1384,351.0,41336,5.0,Nazarin
1385,351.0,51471,5.0,Amazing Grace
1386,351.0,78174,5.0,Sex and the City 2
1387,352.0,8629,5.0,The Book of Life
1388,352.0,8765,5.0,This Gun for Hire
1389,352.0,4539,5.0,Salsa
1390,352.0,4445,4.833333333333333,T-Rex: Back to the Cretaceous
1391,354.0,690,5.0,The Promise
1392,354.0,69529,5.0,Home
1393,354.0,48660,5.0,The Elementary Particles
1394,354.0,121126,5.0,The Car
1395,355.0,8133,5.0,The Inheritance
1396,355.0,1174,4.75,Dead Tired
1397,355.0,793,4.75,My Life and Times With Antonin Artaud
1399,356.0,245,5.0,The Glass Shield
1400,356.0,96616,5.0,That's My Boy
1401,356.0,95313,5.0,Jack-Jack Attack
1402,356.0,95377,5.0,One Man Band
1403,357.0,59306,5.000000000000001,Prom Night
1404,357.0,39408,5.0,Left Behind III: World at War
1405,357.0,32170,5.0,Chronicles
1406,357.0,5427,5.0,Caveman
1407,358.0,39427,5.0,Stay
1408,358.0,755,4.8076923076923075,Kim
1409,358.0,1669,4.8076923076923075,The Tango Lesson
1410,358.0,2573,4.8076923076923075,Tango
1411,359.0,854,4.5,The Ballad of Narayama
1412,359.0,681,4.5,Coup de Torchon
1413,359.0,8899,4.5,Hardcore
1414,359.0,71876,4.5,Amelia
1415,360.0,1450,5.0,Prisoner of the Mountains
1416,360.0,4592,5.0,The Experts
1417,360.0,84236,5.0,The White Stripes: Under Great White Northern Lights
1418,360.0,4550,5.0,Switching Channels
1419,361.0,162672,5.0,Mohenjo Daro
1420,361.0,5788,5.0,All or Nothing
1421,361.0,105585,5.0,Machete Kills
1422,361.0,5958,5.0,The Wild Thornberrys Movie
1423,362.0,559,4.75,"Paris, France"
1424,362.0,854,4.75,The Ballad of Narayama
1425,362.0,681,4.75,Coup de Torchon
1426,362.0,690,4.75,The Promise
1427,363.0,4930,5.0,Funeral in Berlin
1428,363.0,5395,5.0,The Gambler
1429,363.0,4592,5.0,The Experts
1430,363.0,1450,5.0,Prisoner of the Mountains
1431,364.0,2062,5.000000000000001,The Governess
1432,364.0,134783,5.0,Entourage
1433,364.0,2758,5.0,Plenty
1434,364.0,134246,5.0,Survivor
1435,365.0,401,5.0,Mirage
1436,365.0,4584,5.0,Dream a Little Dream
1437,365.0,70121,5.0,'Neath the Arizona Skies
1438,365.0,499,5.0,Mr. Wonderful
1439,366.0,59,5.0,The Confessional
1440,366.0,71494,5.0,The Haunted World of El Superbeasto
1441,366.0,72109,5.0,Vampire Girl vs. Frankenstein Girl
1442,366.0,72880,5.0,Flaming Creatures
1443,367.0,55417,5.0,Irina Palm
1444,367.0,1328,4.9,The Amityville Curse
1445,367.0,401,4.833333333333333,Mirage
1446,367.0,141688,4.666666666666667,Legend
1447,368.0,81831,5.0,The First Beautiful Thing
1448,368.0,92210,5.0,The Disappearance of Haruhi Suzumiya
1449,368.0,52545,5.0,Puccini for Beginners
1450,368.0,110873,5.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared
1451,369.0,100553,5.0,Frozen Planet
1452,369.0,48660,5.0,The Elementary Particles
1453,369.0,101947,5.0,U2: From the Sky Down
1454,369.0,4539,5.0,Salsa
1455,370.0,5422,5.0,The Emperor's New Clothes
1456,370.0,44731,5.0,Stay Alive
1457,370.0,55417,5.0,Irina Palm
1458,370.0,7773,5.0,Bang Bang You're Dead
1460,371.0,2653,5.0,Son of Dracula
1461,371.0,1174,5.0,Dead Tired
1462,371.0,854,5.0,The Ballad of Narayama
1463,372.0,93805,5.0,Iron Sky
1464,372.0,77201,5.0,Valhalla Rising
1465,372.0,2214,5.0,Number Seventeen
1466,372.0,44849,5.0,Renaissance
1467,373.0,59834,5.0,100 Rifles
1468,373.0,8915,5.0,Stage Beauty
1469,373.0,71876,5.0,Amelia
1470,373.0,6425,5.0,The Sixth Man
1471,374.0,26599,5.0,Law of Desire
1472,374.0,115174,5.0,Love Is Strange
1473,374.0,113275,5.0,The Hundred-Foot Journey
1474,374.0,31689,5.0,Inside Deep Throat
1475,375.0,2998,5.0,Dreaming of Joseph Lees
1476,375.0,100553,5.0,Frozen Planet
1477,375.0,4131,5.0,Making Mr. Right
1478,375.0,2776,5.0,Marcello Mastroianni: I Remember
1479,376.0,75349,5.0,Teenage Caveman
1480,376.0,8892,5.0,Basket Case 3
1481,376.0,2650,5.0,The Ghost of Frankenstein
1482,376.0,2649,5.0,Son of Frankenstein
1483,377.0,27783,5.0,Lost Embrace
1484,377.0,8327,5.0,Dolls
1485,377.0,7456,5.0,Valentin
1486,377.0,47937,5.0,Severance
1487,378.0,4605,4.5,How to Get Ahead in Advertising
1488,378.0,2008,4.5,"This World, Then the Fireworks"
1489,378.0,2869,4.5,La séparation
1490,378.0,3003,4.5,Train of Life
1491,379.0,3628,4.5,Flying Tigers
1492,379.0,1878,4.5,Woo
1493,379.0,2190,4.5,Why Do Fools Fall In Love
1494,379.0,4593,4.5,Family Business
1495,380.0,8915,4.55,Stage Beauty
1496,380.0,2573,4.416666666666667,Tango
1497,380.0,1669,4.416666666666667,The Tango Lesson
1498,380.0,2776,4.416666666666667,Marcello Mastroianni: I Remember
1499,381.0,2647,5.0,House of Frankenstein
1500,381.0,72612,5.0,The Fly
1501,381.0,2636,5.0,The Mummy's Ghost
1502,381.0,2649,5.0,Son of Frankenstein
1503,382.0,5413,5.0,Zombie Holocaust
1504,382.0,7204,5.0,Hells Angels on Wheels
1505,382.0,2191,5.0,Keep the Aspidistra Flying
1506,382.0,3883,5.0,Catfish in Black Bean Sauce
1507,383.0,2647,5.0,House of Frankenstein
1508,383.0,45969,5.0,Career Opportunities
1509,383.0,78174,5.0,Sex and the City 2
1510,383.0,5422,5.0,The Emperor's New Clothes
1511,384.0,4026,4.5,Nowhere to Hide
1512,384.0,3047,4.5,Experience Preferred...But Not Essential
1513,384.0,4592,4.5,The Experts
1514,384.0,4591,4.5,Erik the Viking
1515,385.0,162672,5.0,Mohenjo Daro
1516,385.0,98000,5.0,Student of the Year
1517,385.0,3116,5.0,Miss Julie
1518,385.0,3047,5.0,Experience Preferred...But Not Essential
1519,386.0,4539,5.0,Salsa
1520,386.0,47148,4.5,Mrs Palfrey at The Claremont
1521,386.0,4770,4.333333333333333,The Glass House
1522,386.0,100553,4.333333333333333,Frozen Planet
1523,387.0,69495,5.0,Breakfast with Scot
1524,387.0,5324,5.0,Life or Something Like It
1525,387.0,59721,5.0,The Grand
1526,387.0,135264,5.0,Zenon: Girl of the 21st Century
1527,388.0,6425,4.7,The Sixth Man
1528,388.0,5768,4.575,Modern Problems
1529,388.0,26513,4.575,The Ice Pirates
1530,388.0,146309,4.555555555555555,The Boy and the Beast
1531,389.0,8327,5.000000000000001,Dolls
1532,389.0,97230,5.0,Side by Side
1533,389.0,96020,5.0,Sidewalls
1534,389.0,95654,5.0,Geri's Game
1535,390.0,162672,5.0,Mohenjo Daro
1536,390.0,4399,5.0,Diary of a Chambermaid
1537,390.0,109483,5.0,That Awkward Moment
1538,390.0,5958,5.0,The Wild Thornberrys Movie
1539,391.0,1133,5.0,Kristin Lavransdatter
1540,391.0,26160,5.0,Asterix the Gaul
1541,391.0,4766,5.0,Our Lady of the Assassins
1542,391.0,26599,5.0,Law of Desire
1543,392.0,146309,4.5,The Boy and the Beast
1544,392.0,111913,4.5,Lilting
1545,392.0,26701,4.5,Patlabor: The Movie
1546,392.0,127098,4.5,Louis C.K.: Live at The Comedy Store
1547,393.0,26599,5.0,Law of Desire
1548,393.0,4375,5.0,Funny Felix
1549,393.0,115174,5.0,Love Is Strange
1550,393.0,4252,5.0,The Circle
1551,394.0,559,5.0,"Paris, France"
1552,394.0,820,5.0,Death in the Garden
1553,394.0,1733,5.0,Afterglow
1554,394.0,573,5.0,"Ciao, Professore!"
1555,395.0,2849,5.0,Queens Logic
1556,395.0,1571,5.0,When the Cat's Away
1557,395.0,2008,5.0,"This World, Then the Fireworks"
1558,395.0,2063,5.0,Seventh Heaven
1559,396.0,2776,5.0,Marcello Mastroianni: I Remember
1560,396.0,100553,5.0,Frozen Planet
1561,396.0,6014,5.0,National Security
1562,396.0,73860,5.0,Nowhere Boy
1563,397.0,199,4.5,The Umbrellas of Cherbourg
1564,397.0,47122,4.5,John Tucker Must Die
1565,397.0,27768,4.5,Intimate Strangers
1566,397.0,31524,4.5,The Bitter Tears of Petra von Kant
1567,398.0,4284,5.0,The King and I
1568,398.0,52545,5.0,Puccini for Beginners
1569,398.0,8982,5.0,I Am David
1570,398.0,5324,5.0,Life or Something Like It
1571,399.0,45969,5.0,Career Opportunities
1572,399.0,110873,5.0,The 100 Year-Old Man Who Climbed Out the Window and Disappeared
1573,399.0,62331,5.0,Dead Leaves
1574,399.0,95654,5.0,Geri's Game
1575,400.0,2063,5.0,Seventh Heaven
1576,400.0,4605,5.0,How to Get Ahead in Advertising
1577,400.0,1819,5.0,Storefront Hitchcock
1578,400.0,26578,5.0,The Sacrifice
1579,401.0,5864,5.0,"Tarzan, the Ape Man"
1580,401.0,6295,5.0,Chasing Papi
1581,401.0,6107,5.0,The Night of the Shooting Stars
1582,401.0,89870,5.0,Clapham Junction
1583,402.0,2438,4.5,Outside Ozona
1584,402.0,6425,4.5,The Sixth Man
1585,402.0,2339,4.5,I'll Be Home for Christmas
1586,402.0,4770,4.5,The Glass House
1587,403.0,4680,5.0,Vampire's Kiss
1588,403.0,1733,5.0,Afterglow
1589,403.0,1174,5.0,Dead Tired
1590,403.0,4453,5.0,Michael Jordan to the Max
1591,404.0,6624,5.0,Agent Cody Banks
1592,404.0,3522,5.0,Sacco & Vanzetti
1593,404.0,80748,5.0,Bread and Tulips
1594,404.0,2573,5.0,Tango
1595,405.0,138204,5.0,7 Days in Hell
1596,405.0,134528,5.0,Aloha
1597,405.0,6425,5.0,The Sixth Man
1598,405.0,137595,5.0,Magic Mike XXL
1599,406.0,61465,5.0,Bangkok Dangerous
1600,406.0,5278,5.0,Fraternity Vacation
1601,406.0,26160,5.0,Asterix the Gaul
1602,406.0,91355,5.0,Asterix and the Vikings
1603,407.0,1328,5.0,The Amityville Curse
1604,407.0,55732,5.0,Martian Child
1605,407.0,401,5.0,Mirage
1606,407.0,2029,4.675,Billy's Hollywood Screen Kiss
1607,408.0,3567,5.0,Bossa Nova
1608,408.0,52545,5.0,Puccini for Beginners
1609,408.0,5918,5.0,Alone in the Dark
1610,408.0,6883,5.0,Sylvia
1611,409.0,4026,5.0,Nowhere to Hide
1612,409.0,6006,5.0,Just Married
1613,409.0,3829,5.0,Mad About Mambo
1614,409.0,25801,5.0,She Done Him Wrong
1615,410.0,43899,5.0,Tony Takitani
1616,410.0,26150,5.0,Andrei Rublev
1617,410.0,8485,5.0,Samsara
1618,410.0,3628,5.0,Flying Tigers
1619,411.0,91355,5.0,Asterix and the Vikings
1620,411.0,2653,5.0,Son of Dracula
1621,411.0,129009,5.0,Getting Go: The Go Doc Project
1622,411.0,127728,5.0,Back Soon
1623,412.0,8899,4.25,Hardcore
1624,412.0,39427,4.0,Stay
1625,412.0,72612,4.0,The Fly
1626,412.0,111913,4.0,Lilting
1627,413.0,92163,5.0,Fados
1628,413.0,103659,5.0,Justice League: The Flashpoint Paradox
1629,413.0,49299,5.0,Luna de Avellaneda
1630,413.0,136449,5.0,Ghost in the Shell 2.0
1631,414.0,107649,5.0,Borgman
1632,414.0,48501,5.0,G.O.R.A.
1633,414.0,58107,5.0,Step Up 2: The Streets
1634,414.0,4753,5.0,Vamp
1635,415.0,3780,5.0,Rocketship X-M
1636,415.0,4445,5.0,T-Rex: Back to the Cretaceous
1637,415.0,3879,5.0,The Art of War
1638,415.0,2975,5.0,The Best Man
1639,416.0,51418,5.0,Breaking and Entering
1640,416.0,115174,5.0,Love Is Strange
1641,416.0,26599,5.0,Law of Desire
1642,416.0,6329,5.0,Manic
1643,417.0,47148,5.0,Mrs Palfrey at The Claremont
1644,417.0,109483,4.625,That Awkward Moment
1645,417.0,148956,4.625,How to Be Single
1646,417.0,2438,4.5,Outside Ozona
1647,418.0,8823,5.0,The Sting II
1648,418.0,111913,4.666666666666667,Lilting
1649,418.0,8915,4.625,Stage Beauty
1650,418.0,126548,4.5,The DUFF
1651,419.0,4466,4.5,Above the Law
1652,419.0,47148,4.5,Mrs Palfrey at The Claremont
1653,419.0,3768,4.5,Braddock: Missing in Action III
1654,419.0,4445,4.5,T-Rex: Back to the Cretaceous
1655,420.0,7312,5.0,"Follow Me, Boys!"
1656,420.0,135264,5.0,Zenon: Girl of the 21st Century
1657,420.0,59549,5.0,Shelter
1658,420.0,137403,5.0,Swimming Upstream
1659,421.0,44197,5.0,Find Me Guilty
1660,421.0,26228,5.0,A Swedish Love Story
1661,421.0,31524,5.0,The Bitter Tears of Petra von Kant
1662,421.0,31930,5.0,Masculin Féminin
1663,422.0,2573,5.0,Tango
1664,422.0,71876,5.0,Amelia
1665,422.0,1669,5.0,The Tango Lesson
1666,422.0,26151,5.0,Au Hasard Balthazar
1667,423.0,793,4.5,My Life and Times With Antonin Artaud
1668,423.0,1733,4.5,Afterglow
1669,423.0,820,4.5,Death in the Garden
1670,423.0,8133,4.5,The Inheritance
1671,424.0,2649,4.5,Son of Frankenstein
1672,424.0,2650,4.5,The Ghost of Frankenstein
1673,424.0,116939,4.5,Werner - Beinhart!
1674,424.0,107559,4.5,Death of a Superhero
1675,425.0,499,5.0,Mr. Wonderful
1676,425.0,4593,5.0,Family Business
1677,425.0,2103,4.625,Tall Tale
1678,425.0,80748,4.5,Bread and Tulips
1679,426.0,6154,4.625,Deliver Us from Eva
1680,426.0,6014,4.625,National Security
1681,426.0,6012,4.625,A Guy Thing
1682,426.0,5958,4.625,The Wild Thornberrys Movie
1683,427.0,354,5.000000000000001,Cobb
1684,427.0,114,5.0,Margaret's Museum
1685,427.0,3628,5.0,Flying Tigers
1686,427.0,966,5.0,A Walk in the Sun
1687,428.0,7312,5.0,"Follow Me, Boys!"
1688,428.0,5278,5.0,Fraternity Vacation
1689,428.0,46574,5.0,The Oh in Ohio
1690,428.0,3883,5.0,Catfish in Black Bean Sauce
1691,429.0,114,4.0,Margaret's Museum
1692,429.0,4591,4.0,Erik the Viking
1693,429.0,3003,4.0,Train of Life
1694,429.0,3047,4.0,Experience Preferred...But Not Essential
1695,430.0,58107,5.0,Step Up 2: The Streets
1696,430.0,32153,5.0,Once Upon a Forest
1697,430.0,4753,5.0,Vamp
1698,430.0,7204,5.0,Hells Angels on Wheels
1699,431.0,2191,5.0,Keep the Aspidistra Flying
1700,431.0,54768,5.0,Daddy Day Camp
1701,431.0,7204,5.0,Hells Angels on Wheels
1702,431.0,5117,5.0,Funny Lady
1703,432.0,55732,5.0,Martian Child
1704,432.0,71876,5.0,Amelia
1705,432.0,8629,5.0,The Book of Life
1706,432.0,1164,5.0,2 or 3 Things I Know About Her
1707,433.0,7312,5.0,"Follow Me, Boys!"
1708,433.0,7204,5.0,Hells Angels on Wheels
1709,433.0,5413,5.0,Zombie Holocaust
1710,433.0,3883,5.0,Catfish in Black Bean Sauce
1711,434.0,8133,5.0,The Inheritance
1713,434.0,3945,4.666666666666667,Digimon: The Movie
1714,434.0,3845,4.555555555555555,...And God Created Woman
1715,435.0,61250,5.0,The House Bunny
1716,435.0,126548,5.0,The DUFF
1717,435.0,5969,5.0,My Girl 2
1718,435.0,6012,5.0,A Guy Thing
1719,436.0,46574,5.0,The Oh in Ohio
1720,436.0,3568,5.0,Smiling Fish & Goat On Fire
1721,436.0,44225,5.0,Aquamarine
1722,436.0,80860,5.0,Life As We Know It
1723,437.0,45969,5.0,Career Opportunities
1724,437.0,4076,5.0,Two Ninas
1725,437.0,118890,5.0,Bill Hicks: Relentless
1726,437.0,78836,5.0,Enter the Void
1727,438.0,98000,5.0,Student of the Year
1728,438.0,58425,5.0,Sigur Rós: Heima
1729,438.0,57792,5.0,Caramel
1730,438.0,71438,5.0,Still Walking
1731,439.0,55417,5.0,Irina Palm
1732,439.0,69280,4.5,The Clique
1734,439.0,3945,4.25,Digimon: The Movie
1735,440.0,26160,5.0,Asterix the Gaul
1736,440.0,44197,5.0,Find Me Guilty
1737,440.0,6509,5.0,Ali: Fear Eats the Soul
1738,440.0,26150,5.0,Andrei Rublev
1739,441.0,8899,5.0,Hardcore
1740,441.0,6883,5.0,Sylvia
1741,441.0,401,4.6,Mirage
1742,441.0,70121,4.5,'Neath the Arizona Skies
1743,442.0,8899,4.75,Hardcore
1744,442.0,4284,4.7,The King and I
1745,442.0,69280,4.7,The Clique
1746,442.0,5324,4.7,Life or Something Like It
1747,443.0,1654,5.0,FairyTale: A True Story
1748,443.0,2507,5.0,Breakfast of Champions
1749,443.0,110645,5.0,Witching & Bitching
1750,443.0,32515,5.0,Walker
1751,444.0,32666,5.0,National Lampoon's Gold Diggers
1752,444.0,30846,5.0,The Assassination of Richard Nixon
1753,444.0,51927,5.0,Dead Silence
1754,444.0,115927,5.0,Doctor Strange
1755,445.0,162672,5.0,Mohenjo Daro
1756,445.0,49647,5.0,Charlotte's Web
1757,445.0,48520,5.0,Employee of the Month
1758,445.0,7379,5.0,The Alamo
1759,446.0,37,5.000000000000001,Across the Sea of Time
1760,446.0,1554,5.000000000000001,The Pillow Book
1761,446.0,1841,5.000000000000001,The Gingerbread Man
1762,446.0,1341,5.000000000000001,Burnt Offerings
1763,447.0,141688,4.5,Legend
1764,447.0,146309,4.5,The Boy and the Beast
1765,447.0,3906,4.0,Under Suspicion
1766,447.0,8629,4.0,The Book of Life
1767,448.0,8126,5.0,Shock Corridor
1768,448.0,336,5.0,The Walking Dead
1769,448.0,2032,5.0,The Barefoot Executive
1770,448.0,134569,5.0,She's Funny That Way
1771,449.0,110645,5.0,Witching & Bitching
1772,449.0,7843,5.0,Lammbock
1773,449.0,3628,5.0,Flying Tigers
1774,449.0,70121,5.0,'Neath the Arizona Skies
1775,450.0,343,5.0,The Baby-Sitters Club
1776,450.0,285,5.0,Beyond Bedlam
1777,450.0,2758,5.0,Plenty
1778,450.0,51372,5.0,Cats
1779,451.0,7349,5.0,Broken Wings
1780,451.0,1450,5.0,Prisoner of the Mountains
1781,451.0,4493,5.0,Critters 2
1782,451.0,42935,5.0,Riding Alone for Thousands of Miles
1783,452.0,6425,4.3076923076923075,The Sixth Man
1784,452.0,100553,4.166666666666667,Frozen Planet
1785,452.0,81786,4.1375,Certified Copy
1786,452.0,8629,4.135135135135135,The Book of Life
1787,453.0,81132,5.0,Rubber
1788,453.0,2758,5.0,Plenty
1789,453.0,51094,5.0,Gray Matters
1790,453.0,139620,5.0,Everything's Gonna Be Great
1791,454.0,6295,5.0,Chasing Papi
1793,454.0,6329,5.0,Manic
1794,454.0,2652,5.0,The Curse of Frankenstein
1795,455.0,4445,5.0,T-Rex: Back to the Cretaceous
1796,455.0,3423,4.5,School Daze
1797,455.0,27186,4.5,Kirikou and the Sorceress
1798,455.0,2212,4.5,The Man Who Knew Too Much
1799,456.0,1636,5.0,Stag
1800,456.0,4550,5.0,Switching Channels
1801,456.0,4527,5.0,A Night in the Life of Jimmy Reardon
1802,456.0,1311,5.0,Santa with Muscles
1803,457.0,6425,4.375,The Sixth Man
1804,457.0,1067,4.0,A Damsel in Distress
1805,458.0,44197,4.75,Find Me Guilty
1806,458.0,3906,4.75,Under Suspicion
1807,458.0,26160,4.75,Asterix the Gaul
1808,458.0,48660,4.75,The Elementary Particles
1809,459.0,133195,5.000000000000001,Hitman: Agent 47
1810,459.0,90524,5.0,Abduction
1811,459.0,80860,5.0,Life As We Know It
1812,459.0,32591,5.0,Look at Me
1813,460.0,5278,5.0,Fraternity Vacation
1814,460.0,32153,5.0,Once Upon a Forest
1815,460.0,3883,5.0,Catfish in Black Bean Sauce
1816,460.0,1311,5.0,Santa with Muscles
1817,461.0,127098,4.5,Louis C.K.: Live at The Comedy Store
1818,461.0,100553,4.5,Frozen Planet
1819,461.0,127124,4.5,I'll See You in My Dreams
1820,461.0,134246,4.5,Survivor
1821,462.0,162672,5.0,Mohenjo Daro
1822,462.0,6571,5.0,Mondays in the Sun
1823,462.0,92954,5.0,Prayers for Bobby
1824,462.0,5910,5.0,Bolero: Dance of Life
1825,463.0,100553,4.6,Frozen Planet
1826,463.0,8915,4.4,Stage Beauty
1827,463.0,78903,4.363636363636363,State of Siege
1828,463.0,41336,4.363636363636363,Nazarin
1829,464.0,98491,5.000000000000001,Paperman
1830,464.0,72356,5.000000000000001,Partly Cloudy
1831,464.0,87522,5.000000000000001,Larry Crowne
1832,464.0,27178,5.000000000000001,In July
1833,465.0,115927,5.0,Doctor Strange
1834,465.0,92954,5.0,Prayers for Bobby
1835,465.0,5395,5.0,The Gambler
1836,465.0,5427,5.0,Caveman
1837,466.0,39427,5.0,Stay
1838,466.0,52545,5.0,Puccini for Beginners
1839,466.0,6883,5.0,Sylvia
1840,466.0,51094,5.0,Gray Matters
1841,467.0,162672,5.0,Mohenjo Daro
1843,467.0,52545,5.0,Puccini for Beginners
1844,467.0,53974,5.0,License to Wed
1845,469.0,6883,5.0,Sylvia
1846,469.0,3446,5.0,Funny Bones
1847,469.0,62049,5.0,1984
1848,469.0,52579,5.0,La Vie en Rose
1849,470.0,439,4.5,Dangerous Game
1850,470.0,4527,4.5,A Night in the Life of Jimmy Reardon
1851,470.0,70344,4.5,Cold Souls
1852,470.0,7002,4.5,Mindwalk
1853,471.0,4592,4.5,The Experts
1854,471.0,3047,4.5,Experience Preferred...But Not Essential
1855,471.0,3303,4.5,Black Tar Heroin: The Dark End of the Street
1856,471.0,3338,4.5,For All Mankind
1857,472.0,615,4.575,Bread and Chocolate
1858,472.0,5768,4.5625,Modern Problems
1859,472.0,26513,4.5625,The Ice Pirates
1860,472.0,4539,4.555555555555555,Salsa
1861,473.0,82150,5.0,Bunny and the Bull
1862,473.0,6121,5.0,Querelle
1863,473.0,4753,5.0,Vamp
1864,473.0,1428,5.0,Angel Baby
1865,474.0,1450,5.0,Prisoner of the Mountains
1866,474.0,690,5.0,The Promise
1867,474.0,39768,5.0,Life Is a Miracle
1868,474.0,69529,5.0,Home
1869,475.0,6425,5.0,The Sixth Man
1870,475.0,8915,5.0,Stage Beauty
1871,475.0,2438,4.8,Outside Ozona
